"","region","year","scaler"
"272","Europe_Non_EU",2100,0.838005906808312
"273","European Free Trade Association",2020,0.186326617448352
"274","European Free Trade Association",2025,0.186326617448352
"275","European Free Trade Association",2030,0.186326617448352
"276","European Free Trade Association",2035,0.186326617448352
"277","European Free Trade Association",2040,0.186326617448352
"278","European Free Trade Association",2045,0.186326617448352
"279","European Free Trade Association",2050,0.186326617448352
"280","European Free Trade Association",2055,0.186326617448352
"281","European Free Trade Association",2060,0.186326617448352
"282","European Free Trade Association",2065,0.186326617448352
"283","European Free Trade Association",2070,0.186326617448352
"284","European Free Trade Association",2075,0.186326617448352
"285","European Free Trade Association",2080,0.186326617448352
"286","European Free Trade Association",2085,0.186326617448352
"287","European Free Trade Association",2090,0.186326617448352
"288","European Free Trade Association",2095,0.186326617448352
"289","European Free Trade Association",2100,0.186326617448352
"290","India",2020,0.549341824327847
"291","India",2025,0.549341824327847
"292","India",2030,0.549341824327847
"293","India",2035,0.549341824327847
"294","India",2040,0.549341824327847
"295","India",2045,0.549341824327847
"296","India",2050,0.549341824327847
"297","India",2055,0.549341824327847
"298","India",2060,0.549341824327847
"299","India",2065,0.549341824327847
"300","India",2070,0.549341824327847
"301","India",2075,0.549341824327847
"302","India",2080,0.549341824327847
"303","India",2085,0.549341824327847
"304","India",2090,0.549341824327847
"305","India",2095,0.549341824327847
"306","India",2100,0.549341824327847
"307","Indonesia",2020,0.68469871005468
"308","Indonesia",2025,0.68469871005468
"309","Indonesia",2030,0.68469871005468
"310","Indonesia",2035,0.68469871005468
"311","Indonesia",2040,0.68469871005468
"312","Indonesia",2045,0.68469871005468
"313","Indonesia",2050,0.68469871005468
"314","Indonesia",2055,0.68469871005468
"315","Indonesia",2060,0.68469871005468
"316","Indonesia",2065,0.68469871005468
"317","Indonesia",2070,0.68469871005468
"318","Indonesia",2075,0.68469871005468
"319","Indonesia",2080,0.68469871005468
"320","Indonesia",2085,0.68469871005468
"321","Indonesia",2090,0.68469871005468
"322","Indonesia",2095,0.68469871005468
"323","Indonesia",2100,0.68469871005468
"324","Japan",2020,0.94082191781221
"325","Japan",2025,0.94082191781221
"326","Japan",2030,0.94082191781221
"327","Japan",2035,0.94082191781221
"328","Japan",2040,0.94082191781221
"329","Japan",2045,0.94082191781221
"330","Japan",2050,0.94082191781221
"331","Japan",2055,0.94082191781221
"332","Japan",2060,0.94082191781221
"333","Japan",2065,0.94082191781221
"334","Japan",2070,0.94082191781221
"335","Japan",2075,0.94082191781221
"336","Japan",2080,0.94082191781221
"337","Japan",2085,0.94082191781221
"338","Japan",2090,0.94082191781221
"339","Japan",2095,0.94082191781221
"340","Japan",2100,0.94082191781221
"341","Mexico",2020,4.22023263296597
"342","Mexico",2025,4.22023263296597
"343","Mexico",2030,4.22023263296597
"344","Mexico",2035,4.22023263296597
"345","Mexico",2040,4.22023263296597
"346","Mexico",2045,4.22023263296597
"347","Mexico",2050,4.22023263296597
